yr,holiday,workingday,temp,hum,windspeed,cnt,season_summer,season_fall,season_winter,mnth_february,mnth_march,mnth_april,mnth_may,mnth_june,mnth_july,mnth_august,mnth_september,mnth_october,mnth_november,mnth_december,weekday_wednesday,weekday_thursday,weekday_friday,weekday_saturday,weekday_sunday,weekday_monday,weathersit_cloudy,weathersit_light snow/rain
0,0,1,0.774671958886361,0.7922025706940875,0.30641536615338816,4835,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.8400895361034,0.7275064267352185,0.3089655067203523,4507,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8338592906541582,0.7232215938303341,0.4461453398706541,4790,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.82866825014585,0.5895455012853471,0.41155454878489,4991,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7923247363422428,0.4970005141388175,0.3858799726967974,5202,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7736339999945172,0.5278488431876607,0.1487237030927206,5305,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7767491227191382,0.6769491002570693,0.17563665382800425,4708,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.8535892319428171,0.6520997429305913,0.2512853265076701,4648,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8338592906541582,0.5119969151670951,0.49359609607907134,5225,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.79440190017502,0.4464442159383033,0.33586876815841304,5515,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8265910863130727,0.4074550128534704,0.16537012187692823,5362,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8463197815526419,0.45715475578406173,0.19104469796502083,5119,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8193228819719872,0.7017994858611826,0.42564113770491063,4649,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,0.8317833728704709,0.6559557840616966,0.12181198928899731,6043,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.8567043546674381,0.6071125964010282,0.21412584088153644,4665,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8234759635884518,0.7643526992287917,0.2628300210711291,4629,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8608574362839027,0.6696658097686375,0.28203750665108407,4592,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8099775137981244,0.7793491002570695,0.4179536080572073,4040,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.8400895361034,0.6263928020565552,0.29999775290766534,5336,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8577423135592818,0.5946868894601542,0.33207344982067594,4881,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8764330499070072,0.653812853470437,0.5358909092333436,4086,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.9158916864352354,0.5749789203084833,0.3666724871168425,4258,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8567043546674381,0.6495290488431876,0.2550991988188129,4342,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.774671958886361,0.4897172236503856,0.4499860123656048,5084,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.7528660998140146,0.6079691516709511,0.3307581792614818,5538,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7819414092765363,0.6015424164524421,0.3833463245506383,5923,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8224380046966081,0.6212514138817481,0.4589867510199017,5302,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8567043546674381,0.6696658097686375,0.39872963005644746,4458,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.894085827362889,0.6688092544987148,0.22307710227341837,4541,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8837012542480928,0.7270776349614395,0.18847806497725184,4332,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.9418506271240463,0.7107969151670951,0.4115463025744875,3784,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.9833851814359619,0.5968298200514138,0.2282309837749626,3387,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.9844243863768953,0.5141388174807198,0.22435732643840198,3285,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.9605413634717718,0.5664092544987147,0.30259324763184303,3606,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8525500270018836,0.7784915167095116,0.14104441965541975,3840,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8878555819136472,0.5561264781491003,0.36668073332724493,4590,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8920086635301118,0.41431053984575833,0.33205695739987096,4656,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8972009500875099,0.5998282776349615,0.3217821792383924,4390,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.9709246905374782,0.5578406169665809,0.3128329793991111,3846,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.928352177333719,0.4790056555269923,0.30128622328305144,4475,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.9304280951174063,0.4944298200514139,0.2936090013983512,4302,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8878555819136472,0.5664092544987147,0.2769186715437504,4266,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.9023919905958182,0.5051413881748072,0.378208935469899,4845,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8380136183197127,0.6760925449871465,0.2333498188822963,3574,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.8110154726899681,0.7789203084832905,0.3602734278445252,4576,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.8120534315818119,0.6486714652956298,0.33459885175643256,4866,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8193228819719872,0.7763496143958869,0.4243877137237351,4294,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.85151206811004,0.7742077120822622,0.36921438147340413,3785,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8795481726316281,0.608825706940874,0.35001720365645217,4326,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8920086635301118,0.5865470437017994,0.2653822231906938,4602,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8816253364644054,0.4361614395886889,0.36668073332724493,4780,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8203608408638309,0.43573264781491,0.29357395500414063,4792,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.808938308857191,0.4267352185089974,0.21281263187494298,4905,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7809022043356028,0.7502138817480719,0.3897618762437605,4150,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.7694809183780527,0.8406169665809768,0.41280797276606557,3820,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.7559812225386355,0.7322190231362468,0.3846079947422163,4338,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7995929406833282,0.5946868894601542,0.4410429971841254,4725,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8276290452049163,0.5916884318766067,0.2500154101056897,4694,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8130926365227453,0.673093059125964,0.4346088915175976,3805,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.7798642454437591,0.7433593830334191,0.24102910231959718,4153,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7954398590668637,0.6932308483290489,0.16920254816147648,5191,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8120534315818119,0.7917737789203085,0.46665778824680004,3873,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7881716547257781,0.4832904884318766,0.5243730148536927,4758,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7248299952924264,0.46829511568123394,0.256397976957202,5895,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7653265907124983,0.622107969151671,0.4756337882698894,5130,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7788262865519154,0.7934879177377893,0.38848165207877694,3542,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.7985549817914845,0.7827763496143959,0.12693144286211122,4661,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7736339999945172,0.8740359897172236,0.7281925358189612,1115,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.8073508423167242,0.5776503856041131,0.5819088863843316,4334,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7196389547841181,0.5702652956298201,0.28332597702647017,4634,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.722754077508739,0.5638385604113111,0.21154890013076433,5204,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7445599365810854,0.6148246786632391,0.12563431396580255,5058,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7424827727483082,0.6572411311053984,0.24615824518993396,5115,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.7279451180170474,0.7476431876606683,0.24230932648458073,4727,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7601355502041899,0.7369326478149101,0.33589556834222106,4484,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8099775137981244,0.7630673521850899,0.3794809134244801,4940,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,0,0.7653265907124983,0.8127681233933163,0.3923223245737276,3351,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.5991871274157464,0.9120380462724936,0.6628949187469966,2710,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0.6729121139148045,0.9430159383033418,0.15385181518675708,1996,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0.7162073355906757,0.9661336760925451,0.3511984732966061,1842,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,0,0,0.7362525272990663,0.923307969151671,0.21025218354497577,3544,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.74871301819755,0.7750642673521851,0.27050930450843,5345,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.740405608915531,0.7339331619537275,0.1910282055442159,5046,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7292098578432434,0.7117470437017994,0.13713715901146906,4713,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.73729048619091,0.7326478149100257,0.24617473761073888,4763,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7653265907124983,0.7167948586118251,0.2987360827160873,4785,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.64591396828506,0.7292205655526993,0.5128200740798312,3659,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.5109257322345173,0.6071125964010282,0.29231022325996203,4760,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.5389618367561054,0.7386457583547558,0.34486332215490806,4511,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.5586905319956746,0.7146529562982005,0.3217904254487949,4274,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.6106096594223864,0.7095115681233933,0.26666244735567746,4539,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.6261852730454909,0.9061696658097687,0.2320531022965078,3641,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.6677198273574064,0.9254498714652957,0.15258066185321623,4352,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.7092543816693219,0.9275917737789202,0.2179747595868896,4795,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.6853726048132882,1.0,0.11539540681957479,2395,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.6822574820886672,0.8868894601542416,0.11542962859274504,5423,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.7165238320594972,0.8688946015424165,0.057697703409787394,5010,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.7352145684072227,0.8723218508997429,0.1820522055211265,4630,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.7196389547841181,0.910454498714653,0.1974540650003412,4120,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.717561790951341,0.8727506426735219,0.2602448341099546,3907,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.6947179729871509,0.7189377892030849,0.31024573088533586,4839,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.6293003957701118,0.6658097686375322,0.3794974058452851,5202,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.4372007457354592,0.7750642673521851,0.5564219115828952,2429,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0,1,0.37074520962657653,0.814053470437018,0.4115298101536827,2918,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0.4050115595974065,0.7823475578406169,0.12566008337331028,3570,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,0.5296164685822429,0.7300771208226221,0.3782171816803015,4456,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0.5971099635829692,0.6662385604113111,0.3192485310922333,4826,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,0.5420769594807263,0.6383886889460154,0.2320531022965078,4765,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.5628436136121392,0.7035136246786633,0.0,4985,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.5763433094515564,0.7210796915167095,0.04744147922171441,5409,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.6002250863075901,0.7480719794344473,0.084643845141941,5511,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0,0.6376065590030411,0.7544987146529563,0.0410506661597996,5117,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0.6324155184947327,0.8316195372750642,0.24872693973030358,4563,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0.603340209032211,0.9318766066838047,0.46541261047602694,2416,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0,0.660451623016321,0.9220226221079693,0.2461396912165284,2913,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,0.6126855772060738,0.7365038560411311,0.4153849135168377,3644,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0.557652573103831,0.4970005141388175,0.48589001245796243,5217,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.5638828185530728,0.5004287917737789,0.5346127466209607,5041,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.5919189230746609,0.595972236503856,0.31539136617647767,4570,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0.5898417592418836,0.7215084832904884,0.18078847377694787,4748,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0.6013540067829928,0.920531619537275,0.4554944809144552,2424,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0,0.5192318954674465,0.6542416452442159,0.824380457058581,4195,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.4590066048078056,0.5904030848329048,0.4102578321991015,4304,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.4527763593585638,0.646958354755784,0.14487560900840765,4308,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.45173840046672015,0.7622107969151671,0.15898858580171618,4381,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.503656281844342,0.7939156812339331,0.1987342891653248,4187,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0.5140408549591382,0.640531619537275,0.29741256594649074,4687,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0.5296164685822429,0.7407886889460155,0.2602716342937626,3894,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0.511963691126361,0.8359043701799487,0.3615371595887038,2659,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,0.3385547774394339,0.602398971722365,0.4269213618698942,3747,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0.24302517791711928,0.9074550128534704,0.6782081314643847,627,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,1,0.32401836875726286,0.6413881748071979,0.3179435682960423,3331,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.34997730944607386,0.7232215938303341,0.17308445170843959,3669,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0.42577821372881924,0.7030848329048843,0.2333250802510889,4068,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0.39670415031538736,0.7390745501285347,0.12307469025687566,4186,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.43512358190268197,0.7219362467866324,0.2358937747914585,3974,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.4288933364534402,0.6401028277634961,0.5141250368760222,4046,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0.33336373693112564,0.5338478149100256,0.34359959041072935,3926,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.3603606365117803,0.7553552699228792,0.1436129080405293,3649,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0.41851000938773375,0.7802056555269923,0.07181068020309592,4035,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.43512358190268197,0.7420740359897173,0.0961627702978923,4205,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0.42474025483697553,0.7797768637532133,0.08205824587024631,4109,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.39981927304000836,0.8363321336760925,0.3436098981737324,2933,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0,1,0,0.33024861420650464,0.4588688946015424,0.6025573972321182,3368,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.37074520962657653,0.5685521850899743,0.391015300224936,4067,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.47562017732275375,0.4712935732647815,0.5346209928313632,3717,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0.5867266365172628,0.6036843187660669,0.585902113771728,4486,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.5867266365172628,0.7082262210796915,0.36539226295185884,4195,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0.4953501186114128,0.9562982005141388,0.23591851342266593,1817,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0.35205447327885103,0.5921161953727506,0.5833581578625658,3053,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0,0,0,0.2679461597140866,0.42159383033419023,0.3012779770726489,3392,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.33647885965574653,0.5162807197943445,0.4166486452610163,3663,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.503656281844342,0.7039413881748071,0.33718403871760716,3520,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0.48392758660477286,0.9357326478149101,0.2384439153584226,2765,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0.44550815501747826,0.9897172236503856,0.1987342891653248,1607,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,0.47562017732275375,0.7793491002570695,0.6461592347351822,2566,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0.3915118637579893,0.5646961439588689,0.29874432892648983,1495,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.3935890275907665,0.6619537275064268,0.15771722631291527,2792,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.3946269864826102,0.7009429305912597,0.09489141080909137,3068,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.49846524133603365,0.7180802056555269,0.3846079947422163,3071,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0.5536789225563045,0.7640544987146529,0.24683031133773528,3867,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.49742603639510014,0.8543269922879176,0.4859085664313679,2914,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0.3312865730983483,0.6306766066838047,0.5128448127110387,3613,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.3157109594752438,0.5394169665809769,0.40770563007953686,3727,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0.31778812330802103,0.6435300771208227,0.16154800335538302,3940,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0.2990973869602956,0.6302488431876606,0.1513006438434927,3614,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,0,1,0.3385547774394339,0.7977717223650385,0.12692278434118862,3485,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0.4070874773810938,0.8504709511568123,0.08208401527775401,3811,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,1,0.5026183229524982,0.9764349614395886,0.43332042114221153,2594,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,1,0.4372007457354592,0.9978580976863753,0.5025720961021607,705,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,0,0.2575615865992903,0.596401028277635,0.4487305268318287,3322,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0.28871281384549935,0.7155095115681234,0.12436316063226172,3620,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0.26898411860593024,0.5218508997429306,0.43463569170140565,3190,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
